mmsi,base_date_time,longitude,latitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,status,length,width,draft,cargo,transceiver,mpa_name,mpa_type
366999859,2025-02-10 00:32:18,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 00:33:28,-120.85847,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
211503810,2025-02-10 00:36:04,-120.85605,35.3679,0.3,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 00:38:04,-120.85866,35.37095,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338143454,2025-02-10 00:38:09,-120.85695,35.36983,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
211503810,2025-02-10 00:33:04,-120.856,35.36798,0.4,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
338142675,2025-02-10 00:34:06,-117.89561,33.62234,0.0,1.3,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 00:35:19,-120.85846,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 00:41:19,-120.85847,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 00:37:25,-117.89709,33.62135,0.0,6.7,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 00:39:54,-120.85865,35.37098,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 00:41:15,-120.85865,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338400762,2025-02-10 00:34:53,-117.89408,33.61986,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338400762,2025-02-10 00:40:53,-117.89404,33.61985,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
368173330,2025-02-10 00:41:32,-118.505,33.43162,0.1,103.1,,CATBIRD,,WDL8831,36.0,,11.0,2.0,,,B,Cat Harbor SMCA,SMCA
367743080,2025-02-10 00:38:37,-118.85936,34.0236,0.2,204.1,251.0,PRODIGAL SON,,WDI8881,30.0,,21.0,7.0,,,B,Point Dume SMCA,SMCA
338143454,2025-02-10 00:41:07,-120.85693,35.36982,0.1,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
367743080,2025-02-10 00:41:39,-118.85935,34.0236,0.3,260.9,259.0,PRODIGAL SON,,WDI8881,30.0,,21.0,7.0,,,B,Point Dume SMCA,SMCA
367107830,2025-02-10 00:40:47,-120.85637,35.36988,0.0,,,PAPAGALLO II,,WDC9874,60.0,,24.0,6.0,,,B,Morro Bay SMRMA,SMRMA
338174439,2025-02-10 00:41:54,-117.89515,33.61942,0.0,32.9,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
338392591,2025-02-10 00:44:23,-117.89711,33.62134,0.0,246.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 00:44:29,-120.85847,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
211503810,2025-02-10 00:39:03,-120.85597,35.368,0.1,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
338143454,2025-02-10 00:43:56,-120.85695,35.36984,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
368167990,2025-02-10 00:40:37,-117.89486,33.62187,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
368167990,2025-02-10 00:43:38,-117.89486,33.62187,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
338392591,2025-02-10 00:40:53,-117.89709,33.62135,0.0,6.7,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 00:42:54,-120.85865,35.37096,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 00:44:05,-120.85865,35.37098,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
367743080,2025-02-10 00:44:37,-118.85936,34.0236,0.3,187.6,253.0,PRODIGAL SON,,WDI8881,30.0,,21.0,7.0,,,B,Point Dume SMCA,SMCA
338142675,2025-02-10 00:46:06,-117.89561,33.62236,0.0,24.0,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 00:46:24,-120.85864,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 00:45:53,-117.89712,33.62134,0.0,246.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338143454,2025-02-10 00:46:58,-120.85697,35.36982,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 00:47:49,-120.85846,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
367107830,2025-02-10 00:46:49,-120.85637,35.36989,0.0,,,PAPAGALLO II,,WDC9874,60.0,,24.0,6.0,,,B,Morro Bay SMRMA,SMRMA
338142675,2025-02-10 00:43:06,-117.8956,33.62234,0.0,24.0,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
338400762,2025-02-10 00:46:51,-117.89404,33.61985,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338400762,2025-02-10 00:43:50,-117.89404,33.61986,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
367743080,2025-02-10 00:50:38,-118.85936,34.02363,0.3,277.2,255.0,PRODIGAL SON,,WDI8881,30.0,,21.0,7.0,,,B,Point Dume SMCA,SMCA
368167990,2025-02-10 00:46:39,-117.89485,33.62189,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
368173330,2025-02-10 00:44:34,-118.505,33.43163,0.1,85.6,,CATBIRD,,WDL8831,36.0,,11.0,2.0,,,B,Cat Harbor SMCA,SMCA
368320160,2025-02-10 00:49:40,-120.85715,35.37007,0.0,282.1,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
338174439,2025-02-10 00:44:54,-117.89515,33.61942,0.0,32.9,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
368173330,2025-02-10 00:47:33,-118.50501,33.43163,0.0,99.4,,CATBIRD,,WDL8831,36.0,,11.0,2.0,,,B,Cat Harbor SMCA,SMCA
338142675,2025-02-10 00:49:07,-117.89561,33.62235,0.2,293.3,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 00:47:34,-120.85865,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 00:52:54,-120.85864,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 00:45:14,-120.85865,35.37096,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 00:54:58,-120.85846,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 00:50:38,-120.85847,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338174439,2025-02-10 00:50:54,-117.89515,33.61941,0.0,32.9,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 00:49:54,-120.85862,35.37098,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338400762,2025-02-10 00:55:50,-117.89404,33.61986,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338143454,2025-02-10 00:52:54,-120.85696,35.36984,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 00:53:23,-117.8971,33.62133,0.0,129.4,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
367743080,2025-02-10 00:56:37,-118.85937,34.02359,0.2,343.5,285.0,PRODIGAL SON,,WDI8881,30.0,,21.0,7.0,,,B,Point Dume SMCA,SMCA
366943970,2025-02-10 00:55:36,-118.46422,33.44424,28.3,117.9,,ISLANDER EXPRESS,IMO8967876,WCJ6211,40.0,0.0,24.0,8.0,1.5,40.0,A,Blue Cavern Onshore SMCA (No-Take),SMCA (No-Take)
368320160,2025-02-10 00:52:40,-120.85713,35.37009,0.1,241.7,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
368173330,2025-02-10 00:50:32,-118.50501,33.43163,0.1,100.2,,CATBIRD,,WDL8831,36.0,,11.0,2.0,,,B,Cat Harbor SMCA,SMCA
368173330,2025-02-10 00:53:34,-118.50501,33.43162,0.1,94.4,,CATBIRD,,WDL8831,36.0,,11.0,2.0,,,B,Cat Harbor SMCA,SMCA
366999858,2025-02-10 00:56:14,-120.85865,35.37098,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 00:57:43,-120.85865,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 00:53:08,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
368320160,2025-02-10 00:55:40,-120.85715,35.37007,0.0,231.1,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
211503810,2025-02-10 00:51:03,-120.85601,35.36795,0.5,38.8,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
366943970,2025-02-10 00:53:52,-118.4788,33.44952,28.3,86.0,,ISLANDER EXPRESS,IMO8967876,WCJ6211,40.0,0.0,24.0,8.0,1.5,40.0,A,Blue Cavern Onshore SMCA (No-Take),SMCA (No-Take)
368167990,2025-02-10 00:55:38,-117.89483,33.62188,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
368167990,2025-02-10 00:58:37,-117.89484,33.62188,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
338174439,2025-02-10 00:53:55,-117.89516,33.61941,0.0,32.9,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
338392591,2025-02-10 00:56:24,-117.89709,33.62133,0.0,129.4,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 00:59:14,-120.85864,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338400762,2025-02-10 00:52:50,-117.89404,33.61985,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
368173330,2025-02-10 00:56:34,-118.505,33.43163,0.1,94.4,,CATBIRD,,WDL8831,36.0,,11.0,2.0,,,B,Cat Harbor SMCA,SMCA
366999859,2025-02-10 00:57:10,-120.85847,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 00:56:09,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
211503810,2025-02-10 00:57:04,-120.85599,35.36796,0.5,183.9,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 00:58:38,-120.85847,35.37084,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338173579,2025-02-10 00:14:04,-123.03302,37.95258,9.4,163.7,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
338143454,2025-02-10 00:58:46,-120.85696,35.36982,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 00:59:49,-120.85847,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 01:00:09,-120.85847,35.37084,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
367107830,2025-02-10 00:55:49,-120.85637,35.36988,0.0,,,PAPAGALLO II,,WDC9874,60.0,,24.0,6.0,,,B,Morro Bay SMRMA,SMRMA
338174439,2025-02-10 00:14:54,-117.89512,33.61944,0.0,32.9,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
368320160,2025-02-10 00:58:40,-120.85717,35.37005,0.0,226.2,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
338174439,2025-02-10 00:59:54,-117.89513,33.61942,0.0,32.9,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 01:01:19,-120.85847,35.37086,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
368167990,2025-02-10 01:01:38,-117.89484,33.62188,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
367737070,2025-02-10 01:01:33,-121.93963,36.71144,10.6,165.1,,ATLANTIS MONTEREY,,WDI8287,60.0,,33.0,8.0,,,B,Portuguese Ledge SMCA,SMCA
367737070,2025-02-10 01:00:04,-121.94099,36.71578,10.0,164.2,,ATLANTIS MONTEREY,,WDI8287,60.0,,33.0,8.0,,,B,Portuguese Ledge SMCA,SMCA
366999858,2025-02-10 01:02:23,-120.85865,35.37096,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 01:02:23,-117.89708,33.62133,0.0,129.4,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
367737070,2025-02-10 01:02:34,-121.9387,36.70842,9.9,165.7,,ATLANTIS MONTEREY,,WDI8287,60.0,,33.0,8.0,,,B,Portuguese Ledge SMCA,SMCA
338142675,2025-02-10 01:04:09,-117.8956,33.62234,0.0,313.0,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 01:02:29,-120.85847,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 01:01:14,-120.85865,35.37096,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 01:03:24,-120.85864,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
368320160,2025-02-10 01:01:41,-120.85716,35.37006,0.0,224.5,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
366943970,2025-02-10 01:03:06,-118.39915,33.42316,27.8,113.0,,ISLANDER EXPRESS,IMO8967876,WCJ6211,40.0,0.0,24.0,8.0,1.5,40.0,A,Long Point SMR,SMR
338143454,2025-02-10 01:01:46,-120.85695,35.36982,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 01:04:35,-120.85864,35.37096,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 01:03:39,-120.85847,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
367743080,2025-02-10 01:05:38,-118.85936,34.02363,0.6,308.6,255.0,PRODIGAL SON,,WDI8881,30.0,,21.0,7.0,,,B,Point Dume SMCA,SMCA
367743080,2025-02-10 01:02:38,-118.85936,34.02358,0.1,153.9,257.0,PRODIGAL SON,,WDI8881,30.0,,21.0,7.0,,,B,Point Dume SMCA,SMCA
367737070,2025-02-10 01:04:03,-121.93727,36.70416,11.4,166.6,,ATLANTIS MONTEREY,,WDI8287,60.0,,33.0,8.0,,,B,Portuguese Ledge SMCA,SMCA
366943970,2025-02-10 01:06:11,-118.37334,33.41333,27.9,122.4,,ISLANDER EXPRESS,IMO8967876,WCJ6211,40.0,0.0,24.0,8.0,1.5,40.0,A,Long Point SMR,SMR
211503810,2025-02-10 01:06:05,-120.85601,35.36795,0.1,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
366943970,2025-02-10 01:04:08,-118.39032,33.42038,27.2,106.9,,ISLANDER EXPRESS,IMO8967876,WCJ6211,40.0,0.0,24.0,8.0,1.5,40.0,A,Long Point SMR,SMR
338143454,2025-02-10 01:05:12,-120.85697,35.36979,0.1,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
368320160,2025-02-10 01:04:40,-120.85718,35.37005,0.0,220.2,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
366943970,2025-02-10 01:05:10,-118.38171,33.41711,27.7,118.0,,ISLANDER EXPRESS,IMO8967876,WCJ6211,40.0,0.0,24.0,8.0,1.5,40.0,A,Long Point SMR,SMR
338142675,2025-02-10 01:07:07,-117.89562,33.62235,0.0,313.0,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 01:05:58,-120.85847,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 01:05:45,-120.85864,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 01:08:14,-120.85864,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 01:07:08,-120.85846,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 01:08:19,-120.85847,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
367737070,2025-02-10 01:06:35,-121.935,36.69691,10.6,163.0,,ATLANTIS MONTEREY,,WDI8287,60.0,,33.0,8.0,,,B,Portuguese Ledge SMCA,SMCA
368173330,2025-02-10 01:08:32,-118.50502,33.43163,0.1,118.2,,CATBIRD,,WDL8831,36.0,,11.0,2.0,,,B,Cat Harbor SMCA,SMCA
366999858,2025-02-10 01:06:54,-120.85865,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
368320160,2025-02-10 01:07:40,-120.85716,35.37005,0.0,220.2,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
338174439,2025-02-10 01:08:54,-117.8951,33.61941,0.0,32.9,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
338392591,2025-02-10 01:08:24,-117.89709,33.62132,0.0,129.4,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 01:11:28,-120.85844,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338143454,2025-02-10 01:11:08,-120.85695,35.36982,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
367737070,2025-02-10 01:08:03,-121.93367,36.6926,8.9,162.8,,ATLANTIS MONTEREY,,WDI8287,60.0,,33.0,8.0,,,B,Portuguese Ledge SMCA,SMCA
338392591,2025-02-10 01:11:24,-117.89709,33.62132,0.0,129.4,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338142675,2025-02-10 01:13:08,-117.89562,33.62235,0.0,313.0,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
338143454,2025-02-10 01:08:11,-120.85698,35.3698,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
367743080,2025-02-10 01:11:38,-118.85936,34.02358,0.4,357.6,273.0,PRODIGAL SON,,WDI8881,30.0,,21.0,7.0,,,B,Point Dume SMCA,SMCA
367743080,2025-02-10 01:08:38,-118.85937,34.0236,0.6,320.9,263.0,PRODIGAL SON,,WDI8881,30.0,,21.0,7.0,,,B,Point Dume SMCA,SMCA
366999859,2025-02-10 01:12:40,-120.85846,35.37084,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 01:13:14,-120.85865,35.37095,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 01:12:04,-120.85865,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338174439,2025-02-10 01:11:54,-117.89515,33.61943,0.0,32.9,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 01:09:40,-120.85847,35.37084,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 01:13:49,-120.85844,35.37085,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 01:14:23,-117.89709,33.62132,0.1,129.4,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 01:09:34,-120.85865,35.37097,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 01:10:53,-120.85865,35.37096,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
368320160,2025-02-10 01:13:40,-120.85716,35.37005,0.0,224.0,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
368320160,2025-02-10 01:10:40,-120.8572,35.37003,0.0,221.3,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 01:14:24,-120.85865,35.37096,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
211503810,2025-02-10 01:15:03,-120.85604,35.36794,0.3,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
368167990,2025-02-10 01:10:38,-117.89484,33.62188,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
367737070,2025-02-10 00:16:33,-121.96778,36.69499,10.0,9.2,,ATLANTIS MONTEREY,,WDI8287,60.0,,33.0,8.0,,,B,Portuguese Ledge SMCA,SMCA
366999858,2025-02-10 01:15:34,-120.85865,35.37096,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
368167990,2025-02-10 01:16:38,-117.89484,33.62188,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
338142675,2025-02-10 01:16:06,-117.89561,33.62234,0.0,313.0,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
367743080,2025-02-10 01:17:37,-118.85937,34.02353,0.3,195.1,262.0,PRODIGAL SON,,WDI8881,30.0,,21.0,7.0,,,B,Point Dume SMCA,SMCA
366999859,2025-02-10 01:16:38,-120.85847,35.37084,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
368320160,2025-02-10 01:16:40,-120.85716,35.37006,0.0,226.1,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
338143454,2025-02-10 01:17:11,-120.85696,35.36982,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 01:18:28,-120.85846,35.37084,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 01:16:55,-120.85865,35.37096,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 01:17:23,-117.89706,33.62133,0.0,5.7,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 01:15:28,-120.85847,35.37084,0.0,115.8,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 01:18:05,-120.85865,35.37096,0.0,123.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
